partido,nome,uf,id_dep,tema,s_opiniao
pcdob,Luciana Santos,PE,160628,Coincidência reeleição,N
pcdob,Luciana Santos,PE,160628,Cota para mulheres legislativo,S
pcdob,Luciana Santos,PE,160628,Distritao,S
pcdob,Luciana Santos,PE,160628,Financiamento privado para partidos,N
pcdob,Luciana Santos,PE,160628,Financiamento privado para partidos e candidatos,N
pcdob,Luciana Santos,PE,160628,Maioridade 1,N
pcdob,Luciana Santos,PE,160628,Maioridade 2,N
pcdob,Luciana Santos,PE,160628,Pensão,S
pcdob,Luciana Santos,PE,160628,Reeleição,S
pcdob,Luciana Santos,PE,160628,Seguro Desemprego,S
pcdob,Luciana Santos,PE,160628,Tempo Mandato,N
pcdob,Luciana Santos,PE,160628,Terceirização,N
pcdob,Luciana Santos,PE,160628,Transgênico,N
pcdob,Luciana Santos,PE,160628,Voto Facultativo,N
pcdob,Luciana Santos,PE,160628,Voto impresso,S
pcdob,Orlando Silva,SP,178987,Coincidência reeleição,N
pcdob,Orlando Silva,SP,178987,Cota para mulheres legislativo,S
pcdob,Orlando Silva,SP,178987,Distritao,S
pcdob,Orlando Silva,SP,178987,Financiamento privado para partidos,N
pcdob,Orlando Silva,SP,178987,Financiamento privado para partidos e candidatos,N
pcdob,Orlando Silva,SP,178987,Maioridade 1,N
pcdob,Orlando Silva,SP,178987,Maioridade 2,N
pcdob,Orlando Silva,SP,178987,Pensão,S
pcdob,Orlando Silva,SP,178987,Reeleição,S
pcdob,Orlando Silva,SP,178987,Seguro Desemprego,S
pcdob,Orlando Silva,SP,178987,Tempo Mandato,N
pcdob,Orlando Silva,SP,178987,Terceirização,N
pcdob,Orlando Silva,SP,178987,Transgênico,N
pcdob,Orlando Silva,SP,178987,Voto Facultativo,N
pcdob,Orlando Silva,SP,178987,Voto impresso,S
pcdob,Rubens Pereira Júnior,MA,178887,Coincidência reeleição,N
pcdob,Rubens Pereira Júnior,MA,178887,Cota para mulheres legislativo,S
pcdob,Rubens Pereira Júnior,MA,178887,Distritao,S
pcdob,Rubens Pereira Júnior,MA,178887,Financiamento privado para partidos,N
pcdob,Rubens Pereira Júnior,MA,178887,Financiamento privado para partidos e candidatos,N
pcdob,Rubens Pereira Júnior,MA,178887,Maioridade 1,N
pcdob,Rubens Pereira Júnior,MA,178887,Maioridade 2,N
pcdob,Rubens Pereira Júnior,MA,178887,Pensão,S
pcdob,Rubens Pereira Júnior,MA,178887,Reeleição,S
pcdob,Rubens Pereira Júnior,MA,178887,Seguro Desemprego,S
pcdob,Rubens Pereira Júnior,MA,178887,Tempo Mandato,N
pcdob,Rubens Pereira Júnior,MA,178887,Terceirização,N
pcdob,Rubens Pereira Júnior,MA,178887,Transgênico,N
pcdob,Rubens Pereira Júnior,MA,178887,Voto Facultativo,N
pcdob,Rubens Pereira Júnior,MA,178887,Voto impresso,S
pcdob,Wadson Ribeiro,MG,137853,Coincidência reeleição,N
pcdob,Wadson Ribeiro,MG,137853,Cota para mulheres legislativo,S
pcdob,Wadson Ribeiro,MG,137853,Distritao,S
pcdob,Wadson Ribeiro,MG,137853,Financiamento privado para partidos,N
pcdob,Wadson Ribeiro,MG,137853,Financiamento privado para partidos e candidatos,N
pcdob,Wadson Ribeiro,MG,137853,Maioridade 1,N
pcdob,Wadson Ribeiro,MG,137853,Maioridade 2,N
pcdob,Wadson Ribeiro,MG,137853,Pensão,S
pcdob,Wadson Ribeiro,MG,137853,Reeleição,S
pcdob,Wadson Ribeiro,MG,137853,Seguro Desemprego,S
pcdob,Wadson Ribeiro,MG,137853,Tempo Mandato,N
pcdob,Wadson Ribeiro,MG,137853,Terceirização,N
pcdob,Wadson Ribeiro,MG,137853,Transgênico,N
pcdob,Wadson Ribeiro,MG,137853,Voto Facultativo,N
pcdob,Wadson Ribeiro,MG,137853,Voto impresso,S
pdt,Abel Mesquita Jr.,RR,178957,Coincidência reeleição,S
pdt,Abel Mesquita Jr.,RR,178957,Cota para mulheres legislativo,S
pdt,Abel Mesquita Jr.,RR,178957,Distritao,N
pdt,Abel Mesquita Jr.,RR,178957,Financiamento privado para partidos,S
pdt,Abel Mesquita Jr.,RR,178957,Financiamento privado para partidos e candidatos,S
pdt,Abel Mesquita Jr.,RR,178957,Maioridade 1,N
pdt,Abel Mesquita Jr.,RR,178957,Maioridade 2,S
pdt,Abel Mesquita Jr.,RR,178957,Pensão,N
pdt,Abel Mesquita Jr.,RR,178957,Reeleição,S
pdt,Abel Mesquita Jr.,RR,178957,Seguro Desemprego,N
pdt,Abel Mesquita Jr.,RR,178957,Tempo Mandato,S
pdt,Abel Mesquita Jr.,RR,178957,Terceirização,S
pdt,Abel Mesquita Jr.,RR,178957,Transgênico,S
pdt,Abel Mesquita Jr.,RR,178957,Voto Facultativo,N
pdt,Abel Mesquita Jr.,RR,178957,Voto impresso,S
pdt,Afonso Motta,RS,178835,Coincidência reeleição,S
pdt,Afonso Motta,RS,178835,Cota para mulheres legislativo,S
pdt,Afonso Motta,RS,178835,Distritao,N
pdt,Afonso Motta,RS,178835,Financiamento privado para partidos,N
pdt,Afonso Motta,RS,178835,Financiamento privado para partidos e candidatos,N
pdt,Afonso Motta,RS,178835,Maioridade 1,N
pdt,Afonso Motta,RS,178835,Maioridade 2,N
pdt,Afonso Motta,RS,178835,Pensão,N
pdt,Afonso Motta,RS,178835,Reeleição,S
pdt,Afonso Motta,RS,178835,Seguro Desemprego,N
pdt,Afonso Motta,RS,178835,Tempo Mandato,S
pdt,Afonso Motta,RS,178835,Terceirização,S
pdt,Afonso Motta,RS,178835,Transgênico,S
pdt,Afonso Motta,RS,178835,Voto Facultativo,N
pdt,Afonso Motta,RS,178835,Voto impresso,S
pdt,André Figueiredo,CE,133439,Coincidência reeleição,S
pdt,André Figueiredo,CE,133439,Cota para mulheres legislativo,S
pdt,André Figueiredo,CE,133439,Distritao,N
pdt,André Figueiredo,CE,133439,Financiamento privado para partidos,N
pdt,André Figueiredo,CE,133439,Financiamento privado para partidos e candidatos,N
pdt,André Figueiredo,CE,133439,Maioridade 1,N
pdt,André Figueiredo,CE,133439,Maioridade 2,N
pdt,André Figueiredo,CE,133439,Pensão,N
pdt,André Figueiredo,CE,133439,Reeleição,S
pdt,André Figueiredo,CE,133439,Seguro Desemprego,N
pdt,André Figueiredo,CE,133439,Tempo Mandato,S
pdt,André Figueiredo,CE,133439,Terceirização,S
pdt,André Figueiredo,CE,133439,Transgênico,S
pdt,André Figueiredo,CE,133439,Voto Facultativo,S
pdt,André Figueiredo,CE,133439,Voto impresso,S
pdt,Dagoberto,MS,141411,Coincidência reeleição,S
pdt,Dagoberto,MS,141411,Cota para mulheres legislativo,S
pdt,Dagoberto,MS,141411,Distritao,N
pdt,Dagoberto,MS,141411,Financiamento privado para partidos,N
pdt,Dagoberto,MS,141411,Financiamento privado para partidos e candidatos,N
pdt,Dagoberto,MS,141411,Maioridade 1,N
pdt,Dagoberto,MS,141411,Maioridade 2,N
pdt,Dagoberto,MS,141411,Pensão,N
pdt,Dagoberto,MS,141411,Reeleição,S
pdt,Dagoberto,MS,141411,Seguro Desemprego,N
pdt,Dagoberto,MS,141411,Tempo Mandato,S
pdt,Dagoberto,MS,141411,Terceirização,S
pdt,Dagoberto,MS,141411,Transgênico,S
pdt,Dagoberto,MS,141411,Voto Facultativo,N
pdt,Dagoberto,MS,141411,Voto impresso,S
pdt,Damião Feliciano,PB,74467,Coincidência reeleição,S
pdt,Damião Feliciano,PB,74467,Cota para mulheres legislativo,S
pdt,Damião Feliciano,PB,74467,Distritao,N
pdt,Damião Feliciano,PB,74467,Financiamento privado para partidos,N
pdt,Damião Feliciano,PB,74467,Financiamento privado para partidos e candidatos,N
pdt,Damião Feliciano,PB,74467,Maioridade 1,N
pdt,Damião Feliciano,PB,74467,Maioridade 2,N
pdt,Damião Feliciano,PB,74467,Pensão,N
pdt,Damião Feliciano,PB,74467,Reeleição,S
pdt,Damião Feliciano,PB,74467,Seguro Desemprego,N
pdt,Damião Feliciano,PB,74467,Tempo Mandato,S
pdt,Damião Feliciano,PB,74467,Terceirização,N
pdt,Damião Feliciano,PB,74467,Transgênico,N
pdt,Damião Feliciano,PB,74467,Voto Facultativo,S
pdt,Damião Feliciano,PB,74467,Voto impresso,S
pdt,Deoclides Macedo,MA,185500,Coincidência reeleição,S
pdt,Deoclides Macedo,MA,185500,Cota para mulheres legislativo,S
pdt,Deoclides Macedo,MA,185500,Distritao,S
pdt,Deoclides Macedo,MA,185500,Financiamento privado para partidos,S
pdt,Deoclides Macedo,MA,185500,Financiamento privado para partidos e candidatos,S
pdt,Deoclides Macedo,MA,185500,Maioridade 1,S
pdt,Deoclides Macedo,MA,185500,Maioridade 2,S
pdt,Deoclides Macedo,MA,185500,Pensão,S
pdt,Deoclides Macedo,MA,185500,Reeleição,S
pdt,Deoclides Macedo,MA,185500,Seguro Desemprego,S
pdt,Deoclides Macedo,MA,185500,Tempo Mandato,S
pdt,Deoclides Macedo,MA,185500,Terceirização,S
pdt,Deoclides Macedo,MA,185500,Transgênico,S
pdt,Deoclides Macedo,MA,185500,Voto Facultativo,S
pdt,Deoclides Macedo,MA,185500,Voto impresso,S
pdt,Félix Mendonça Júnior,BA,160666,Coincidência reeleição,S
pdt,Félix Mendonça Júnior,BA,160666,Cota para mulheres legislativo,S
pdt,Félix Mendonça Júnior,BA,160666,Distritao,N
pdt,Félix Mendonça Júnior,BA,160666,Financiamento privado para partidos,N
pdt,Félix Mendonça Júnior,BA,160666,Financiamento privado para partidos e candidatos,N
pdt,Félix Mendonça Júnior,BA,160666,Maioridade 1,N
pdt,Félix Mendonça Júnior,BA,160666,Maioridade 2,N
pdt,Félix Mendonça Júnior,BA,160666,Pensão,N
pdt,Félix Mendonça Júnior,BA,160666,Reeleição,S
pdt,Félix Mendonça Júnior,BA,160666,Seguro Desemprego,N
pdt,Félix Mendonça Júnior,BA,160666,Tempo Mandato,S
pdt,Félix Mendonça Júnior,BA,160666,Terceirização,S
pdt,Félix Mendonça Júnior,BA,160666,Transgênico,S
pdt,Félix Mendonça Júnior,BA,160666,Voto Facultativo,N
pdt,Félix Mendonça Júnior,BA,160666,Voto impresso,S
pdt,Flávia Morais,GO,160598,Coincidência reeleição,S
pdt,Flávia Morais,GO,160598,Cota para mulheres legislativo,S
pdt,Flávia Morais,GO,160598,Distritao,N
pdt,Flávia Morais,GO,160598,Financiamento privado para partidos,N
pdt,Flávia Morais,GO,160598,Financiamento privado para partidos e candidatos,N
pdt,Flávia Morais,GO,160598,Maioridade 1,N
pdt,Flávia Morais,GO,160598,Maioridade 2,N
pdt,Flávia Morais,GO,160598,Pensão,N
pdt,Flávia Morais,GO,160598,Reeleição,S
pdt,Flávia Morais,GO,160598,Seguro Desemprego,N
pdt,Flávia Morais,GO,160598,Tempo Mandato,S
pdt,Flávia Morais,GO,160598,Terceirização,S
pdt,Flávia Morais,GO,160598,Transgênico,S
pdt,Flávia Morais,GO,160598,Voto Facultativo,S
pdt,Flávia Morais,GO,160598,Voto impresso,S
pdt,Giovani Cherini,RS,160673,Coincidência reeleição,S
pdt,Giovani Cherini,RS,160673,Cota para mulheres legislativo,S
pdt,Giovani Cherini,RS,160673,Distritao,N
pdt,Giovani Cherini,RS,160673,Financiamento privado para partidos,S
pdt,Giovani Cherini,RS,160673,Financiamento privado para partidos e candidatos,N
pdt,Giovani Cherini,RS,160673,Maioridade 1,N
pdt,Giovani Cherini,RS,160673,Maioridade 2,N
pdt,Giovani Cherini,RS,160673,Pensão,N
pdt,Giovani Cherini,RS,160673,Reeleição,S
pdt,Giovani Cherini,RS,160673,Seguro Desemprego,N
pdt,Giovani Cherini,RS,160673,Tempo Mandato,S
pdt,Giovani Cherini,RS,160673,Terceirização,S
pdt,Giovani Cherini,RS,160673,Transgênico,S
pdt,Giovani Cherini,RS,160673,Voto Facultativo,N
pdt,Giovani Cherini,RS,160673,Voto impresso,S
pdt,Major Olimpio,SP,178826,Coincidência reeleição,S
pdt,Major Olimpio,SP,178826,Cota para mulheres legislativo,S
pdt,Major Olimpio,SP,178826,Distritao,N
pdt,Major Olimpio,SP,178826,Financiamento privado para partidos,N
pdt,Major Olimpio,SP,178826,Financiamento privado para partidos e candidatos,N
pdt,Major Olimpio,SP,178826,Maioridade 1,S
pdt,Major Olimpio,SP,178826,Maioridade 2,S
pdt,Major Olimpio,SP,178826,Pensão,S
pdt,Major Olimpio,SP,178826,Reeleição,S
pdt,Major Olimpio,SP,178826,Seguro Desemprego,N
pdt,Major Olimpio,SP,178826,Tempo Mandato,S
pdt,Major Olimpio,SP,178826,Terceirização,S
pdt,Major Olimpio,SP,178826,Transgênico,N
pdt,Major Olimpio,SP,178826,Voto Facultativo,N
pdt,Major Olimpio,SP,178826,Voto impresso,S
pdt,Marcelo Matos,RJ,76287,Coincidência reeleição,S
pdt,Marcelo Matos,RJ,76287,Cota para mulheres legislativo,S
pdt,Marcelo Matos,RJ,76287,Distritao,N
pdt,Marcelo Matos,RJ,76287,Financiamento privado para partidos,N
pdt,Marcelo Matos,RJ,76287,Financiamento privado para partidos e candidatos,N
pdt,Marcelo Matos,RJ,76287,Maioridade 1,S
pdt,Marcelo Matos,RJ,76287,Maioridade 2,S
pdt,Marcelo Matos,RJ,76287,Pensão,N
pdt,Marcelo Matos,RJ,76287,Reeleição,S
pdt,Marcelo Matos,RJ,76287,Seguro Desemprego,N
pdt,Marcelo Matos,RJ,76287,Tempo Mandato,S
pdt,Marcelo Matos,RJ,76287,Terceirização,N
pdt,Marcelo Matos,RJ,76287,Transgênico,N
pdt,Marcelo Matos,RJ,76287,Voto Facultativo,N
pdt,Marcelo Matos,RJ,76287,Voto impresso,S
pdt,Marcos Rogério,RO,167722,Coincidência reeleição,N
pdt,Marcos Rogério,RO,167722,Cota para mulheres legislativo,S
pdt,Marcos Rogério,RO,167722,Distritao,S
pdt,Marcos Rogério,RO,167722,Financiamento privado para partidos,N
pdt,Marcos Rogério,RO,167722,Financiamento privado para partidos e candidatos,N
pdt,Marcos Rogério,RO,167722,Maioridade 1,S
pdt,Marcos Rogério,RO,167722,Maioridade 2,S
pdt,Marcos Rogério,RO,167722,Pensão,N
pdt,Marcos Rogério,RO,167722,Reeleição,S
pdt,Marcos Rogério,RO,167722,Seguro Desemprego,N
pdt,Marcos Rogério,RO,167722,Tempo Mandato,S
pdt,Marcos Rogério,RO,167722,Terceirização,N
pdt,Marcos Rogério,RO,167722,Transgênico,S
pdt,Marcos Rogério,RO,167722,Voto Facultativo,S
pdt,Marcos Rogério,RO,167722,Voto impresso,S
pdt,Mário Heringer,MG,74158,Coincidência reeleição,S
pdt,Mário Heringer,MG,74158,Cota para mulheres legislativo,S
pdt,Mário Heringer,MG,74158,Distritao,S
pdt,Mário Heringer,MG,74158,Financiamento privado para partidos,S
pdt,Mário Heringer,MG,74158,Financiamento privado para partidos e candidatos,S
pdt,Mário Heringer,MG,74158,Maioridade 1,N
pdt,Mário Heringer,MG,74158,Maioridade 2,N
pdt,Mário Heringer,MG,74158,Pensão,N
pdt,Mário Heringer,MG,74158,Reeleição,S
pdt,Mário Heringer,MG,74158,Seguro Desemprego,N
pdt,Mário Heringer,MG,74158,Tempo Mandato,S
pdt,Mário Heringer,MG,74158,Terceirização,S
pdt,Mário Heringer,MG,74158,Transgênico,S
pdt,Mário Heringer,MG,74158,Voto Facultativo,N
pdt,Mário Heringer,MG,74158,Voto impresso,S
pdt,Pompeo de Mattos,RS,73486,Coincidência reeleição,N
pdt,Pompeo de Mattos,RS,73486,Cota para mulheres legislativo,S
pdt,Pompeo de Mattos,RS,73486,Distritao,N
pdt,Pompeo de Mattos,RS,73486,Financiamento privado para partidos,N
pdt,Pompeo de Mattos,RS,73486,Financiamento privado para partidos e candidatos,N
pdt,Pompeo de Mattos,RS,73486,Maioridade 1,N
pdt,Pompeo de Mattos,RS,73486,Maioridade 2,N
pdt,Pompeo de Mattos,RS,73486,Pensão,N
pdt,Pompeo de Mattos,RS,73486,Reeleição,S
pdt,Pompeo de Mattos,RS,73486,Seguro Desemprego,N
pdt,Pompeo de Mattos,RS,73486,Tempo Mandato,S
pdt,Pompeo de Mattos,RS,73486,Terceirização,S
pdt,Pompeo de Mattos,RS,73486,Transgênico,S
pdt,Pompeo de Mattos,RS,73486,Voto Facultativo,N
pdt,Pompeo de Mattos,RS,73486,Voto impresso,S
pdt,Roberto Góes,AP,178995,Coincidência reeleição,S
pdt,Roberto Góes,AP,178995,Cota para mulheres legislativo,S
pdt,Roberto Góes,AP,178995,Distritao,N
pdt,Roberto Góes,AP,178995,Financiamento privado para partidos,S
pdt,Roberto Góes,AP,178995,Financiamento privado para partidos e candidatos,N
pdt,Roberto Góes,AP,178995,Maioridade 1,N
pdt,Roberto Góes,AP,178995,Maioridade 2,N
pdt,Roberto Góes,AP,178995,Pensão,N
pdt,Roberto Góes,AP,178995,Reeleição,N
pdt,Roberto Góes,AP,178995,Seguro Desemprego,N
pdt,Roberto Góes,AP,178995,Tempo Mandato,S
pdt,Roberto Góes,AP,178995,Terceirização,S
pdt,Roberto Góes,AP,178995,Transgênico,N
pdt,Roberto Góes,AP,178995,Voto Facultativo,N
pdt,Roberto Góes,AP,178995,Voto impresso,S
pdt,Ronaldo Lessa,AL,178845,Coincidência reeleição,S
pdt,Ronaldo Lessa,AL,178845,Cota para mulheres legislativo,S
pdt,Ronaldo Lessa,AL,178845,Distritao,N
pdt,Ronaldo Lessa,AL,178845,Financiamento privado para partidos,S
pdt,Ronaldo Lessa,AL,178845,Financiamento privado para partidos e candidatos,S
pdt,Ronaldo Lessa,AL,178845,Maioridade 1,N
pdt,Ronaldo Lessa,AL,178845,Maioridade 2,N
pdt,Ronaldo Lessa,AL,178845,Pensão,N
pdt,Ronaldo Lessa,AL,178845,Reeleição,S
pdt,Ronaldo Lessa,AL,178845,Seguro Desemprego,N
pdt,Ronaldo Lessa,AL,178845,Tempo Mandato,S
pdt,Ronaldo Lessa,AL,178845,Terceirização,S
pdt,Ronaldo Lessa,AL,178845,Transgênico,N
pdt,Ronaldo Lessa,AL,178845,Voto Facultativo,S
pdt,Ronaldo Lessa,AL,178845,Voto impresso,S
pdt,Sergio Vidigal,ES,178874,Coincidência reeleição,S
pdt,Sergio Vidigal,ES,178874,Cota para mulheres legislativo,S
pdt,Sergio Vidigal,ES,178874,Distritao,N
pdt,Sergio Vidigal,ES,178874,Financiamento privado para partidos,N
pdt,Sergio Vidigal,ES,178874,Financiamento privado para partidos e candidatos,N
pdt,Sergio Vidigal,ES,178874,Maioridade 1,N
pdt,Sergio Vidigal,ES,178874,Maioridade 2,N
pdt,Sergio Vidigal,ES,178874,Pensão,N
pdt,Sergio Vidigal,ES,178874,Reeleição,S
pdt,Sergio Vidigal,ES,178874,Seguro Desemprego,N
pdt,Sergio Vidigal,ES,178874,Tempo Mandato,S
pdt,Sergio Vidigal,ES,178874,Terceirização,S
pdt,Sergio Vidigal,ES,178874,Transgênico,N
pdt,Sergio Vidigal,ES,178874,Voto Facultativo,S
pdt,Sergio Vidigal,ES,178874,Voto impresso,S
pdt,Subtenente Gonzaga,MG,177282,Coincidência reeleição,S
pdt,Subtenente Gonzaga,MG,177282,Cota para mulheres legislativo,S
pdt,Subtenente Gonzaga,MG,177282,Distritao,N
pdt,Subtenente Gonzaga,MG,177282,Financiamento privado para partidos,N
pdt,Subtenente Gonzaga,MG,177282,Financiamento privado para partidos e candidatos,N
pdt,Subtenente Gonzaga,MG,177282,Maioridade 1,N
pdt,Subtenente Gonzaga,MG,177282,Maioridade 2,S
pdt,Subtenente Gonzaga,MG,177282,Pensão,N
pdt,Subtenente Gonzaga,MG,177282,Reeleição,S
pdt,Subtenente Gonzaga,MG,177282,Seguro Desemprego,N
pdt,Subtenente Gonzaga,MG,177282,Tempo Mandato,S
pdt,Subtenente Gonzaga,MG,177282,Terceirização,N
pdt,Subtenente Gonzaga,MG,177282,Transgênico,S
pdt,Subtenente Gonzaga,MG,177282,Voto Facultativo,N
pdt,Subtenente Gonzaga,MG,177282,Voto impresso,S
pdt,Weverton Rocha,MA,167493,Coincidência reeleição,S
pdt,Weverton Rocha,MA,167493,Cota para mulheres legislativo,S
pdt,Weverton Rocha,MA,167493,Distritao,N
pdt,Weverton Rocha,MA,167493,Financiamento privado para partidos,N
pdt,Weverton Rocha,MA,167493,Financiamento privado para partidos e candidatos,N
pdt,Weverton Rocha,MA,167493,Maioridade 1,N
pdt,Weverton Rocha,MA,167493,Maioridade 2,N
pdt,Weverton Rocha,MA,167493,Pensão,N
pdt,Weverton Rocha,MA,167493,Reeleição,S
pdt,Weverton Rocha,MA,167493,Seguro Desemprego,N
pdt,Weverton Rocha,MA,167493,Tempo Mandato,S
pdt,Weverton Rocha,MA,167493,Terceirização,S
pdt,Weverton Rocha,MA,167493,Transgênico,N
pdt,Weverton Rocha,MA,167493,Voto Facultativo,N
pdt,Weverton Rocha,MA,167493,Voto impresso,S
pdt,Wolney Queiroz,PE,74439,Coincidência reeleição,S
pdt,Wolney Queiroz,PE,74439,Cota para mulheres legislativo,S
pdt,Wolney Queiroz,PE,74439,Distritao,N
pdt,Wolney Queiroz,PE,74439,Financiamento privado para partidos,N
pdt,Wolney Queiroz,PE,74439,Financiamento privado para partidos e candidatos,N
pdt,Wolney Queiroz,PE,74439,Maioridade 1,N
pdt,Wolney Queiroz,PE,74439,Maioridade 2,N
pdt,Wolney Queiroz,PE,74439,Pensão,N
pdt,Wolney Queiroz,PE,74439,Reeleição,S
pdt,Wolney Queiroz,PE,74439,Seguro Desemprego,N
pdt,Wolney Queiroz,PE,74439,Tempo Mandato,N
pdt,Wolney Queiroz,PE,74439,Terceirização,N
pdt,Wolney Queiroz,PE,74439,Transgênico,N
pdt,Wolney Queiroz,PE,74439,Voto Facultativo,N
pdt,Wolney Queiroz,PE,74439,Voto impresso,S
pen,André Fufuca,MA,178882,Coincidência reeleição,S
pen,André Fufuca,MA,178882,Cota para mulheres legislativo,S
pen,André Fufuca,MA,178882,Distritao,S
pen,André Fufuca,MA,178882,Financiamento privado para partidos,S
pen,André Fufuca,MA,178882,Financiamento privado para partidos e candidatos,S
pen,André Fufuca,MA,178882,Maioridade 1,S
pen,André Fufuca,MA,178882,Maioridade 2,S
pen,André Fufuca,MA,178882,Pensão,S
pen,André Fufuca,MA,178882,Reeleição,S
pen,André Fufuca,MA,178882,Seguro Desemprego,S
pen,André Fufuca,MA,178882,Tempo Mandato,S
pen,André Fufuca,MA,178882,Terceirização,S
pen,André Fufuca,MA,178882,Transgênico,S
pen,André Fufuca,MA,178882,Voto Facultativo,N
pen,André Fufuca,MA,178882,Voto impresso,S
pen,Junior Marreca,MA,178885,Coincidência reeleição,S
pen,Junior Marreca,MA,178885,Cota para mulheres legislativo,S
pen,Junior Marreca,MA,178885,Distritao,S
pen,Junior Marreca,MA,178885,Financiamento privado para partidos,S
pen,Junior Marreca,MA,178885,Financiamento privado para partidos e candidatos,S
pen,Junior Marreca,MA,178885,Maioridade 1,S
pen,Junior Marreca,MA,178885,Maioridade 2,S
pen,Junior Marreca,MA,178885,Pensão,N
pen,Junior Marreca,MA,178885,Reeleição,S
pen,Junior Marreca,MA,178885,Seguro Desemprego,S
pen,Junior Marreca,MA,178885,Tempo Mandato,S
pen,Junior Marreca,MA,178885,Terceirização,S
pen,Junior Marreca,MA,178885,Transgênico,S
pen,Junior Marreca,MA,178885,Voto Facultativo,S
pen,Junior Marreca,MA,178885,Voto impresso,S
phs,Adail Carneiro,CE,178864,Coincidência reeleição,N
phs,Adail Carneiro,CE,178864,Cota para mulheres legislativo,N
phs,Adail Carneiro,CE,178864,Distritao,S
phs,Adail Carneiro,CE,178864,Financiamento privado para partidos,S
phs,Adail Carneiro,CE,178864,Financiamento privado para partidos e candidatos,S
phs,Adail Carneiro,CE,178864,Maioridade 1,N
phs,Adail Carneiro,CE,178864,Maioridade 2,N
phs,Adail Carneiro,CE,178864,Pensão,S
phs,Adail Carneiro,CE,178864,Reeleição,S
phs,Adail Carneiro,CE,178864,Seguro Desemprego,N
phs,Adail Carneiro,CE,178864,Tempo Mandato,S
phs,Adail Carneiro,CE,178864,Terceirização,S
phs,Adail Carneiro,CE,178864,Transgênico,S
phs,Adail Carneiro,CE,178864,Voto Facultativo,N
phs,Adail Carneiro,CE,178864,Voto impresso,S
phs,Carlos Andrade,RR,178958,Coincidência reeleição,N
phs,Carlos Andrade,RR,178958,Cota para mulheres legislativo,N
phs,Carlos Andrade,RR,178958,Distritao,S
phs,Carlos Andrade,RR,178958,Financiamento privado para partidos,S
phs,Carlos Andrade,RR,178958,Financiamento privado para partidos e candidatos,S
phs,Carlos Andrade,RR,178958,Maioridade 1,S
phs,Carlos Andrade,RR,178958,Maioridade 2,S
phs,Carlos Andrade,RR,178958,Pensão,S
